left_creator,right_creator,distance,distance_percentile_all_pairs
@TheHumanistReport,@PartOfTheProblem,5.200302678803138,71.85714285714285
@Forthepeoplepodcast305,@BlackConservativePerspective,5.200945233049515,71.87301587301587
@lovettorleaveitpodcast,@TheQuartering,5.201040675399321,71.87698412698413
@TheAtlantic,@FoxNews,5.201424385881381,71.88888888888889
@EzraKleinShow,@RobertGouveiaEsq,5.201908082778837,71.90079365079364
@MikeFromPA,@PartOfTheProblem,5.202443097504285,71.90873015873017
@briantylercohen,@ZubyMusic,5.2033791093004895,71.92063492063492
@katiephangnews,@JillianMichaels,5.205639466459396,71.96031746031746
@GeopoliticalEconomyReport,@X22Report-y5y,5.206990862084039,71.98809523809524
@RonPlacone,@FoxNews,5.207810545526454,72.0079365079365
@JamarlThomas,@DrSteveTurleyTV,5.208006711502192,72.01190476190476
@rolandsmartin,@ThePodcastoftheLotusEaters,5.209089289148831,72.04761904761905
@lovettorleaveitpodcast,@RealAlexClark,5.210507218241601,72.06746031746032
https://rumble.com/c/GGreenwald,@BlackConservativePerspective,5.210798827824234,72.08333333333333
@timesofindia,@clayandbuck,5.211016125115976,72.09126984126985
@briantylercohen,@SydneyWatson,5.212137742354598,72.11507936507935
@TheDailyBeast,@TheAmalaEkpunobi,5.212166385567144,72.12301587301587
@jimacosta,@Timcast,5.2128196717268995,72.12698412698413
@DemocracyNow,@LiberalHivemind,5.213143523630696,72.13492063492063
@msnow,@PragerU,5.214004476329876,72.14682539682539
@rolandsmartin,@TimcastNews,5.214862079147166,72.15873015873015
@JamarlThomas,@lonerboxlive,5.214890864496279,72.16269841269842
@JackCocchiarellaShow,@dineshdsouza,5.215511050214007,72.17460317460316
@briantylercohen,@TheAdamCarollaShow1,5.216824076381768,72.19444444444446
@TheRealTabithaSpeaks,@RobertGouveiaEsq,5.218734109512888,72.21428571428572
@NYTPodcasts,@TheQuartering,5.218891410918183,72.21825396825396
@DemocracyNow,@CashJordan,5.21958270537783,72.22222222222221
@TheLincolnProject,@TimcastIRL,5.220446299334161,72.23015873015873
@PiscoLitty,@theisabelbrown,5.220500417309627,72.23412698412699
@cafedotcom,@RealDanBongino,5.221772396344963,72.25396825396825
@OwenJonesTalks,@newdiscourses,5.222488147541619,72.26587301587301
@briantylercohen,@AndrewKlavan,5.225754259285459,72.32539682539682
@DoubleDownNews,@MegynKelly,5.22603414504721,72.32936507936508
@ajplus,@PragerU,5.22730049809942,72.3452380952381
@NPR,@TheAmalaEkpunobi,5.228490504273362,72.36111111111111
@aaronparnas1,https://rumble.com/c/TheAlexJonesShowLive,5.228621515053472,72.36507936507937
@timesofindia,@NewsmaxTV,5.229493508775013,72.38095238095238
@DoubleDownNews,@AlexStein99,5.229569152057547,72.38492063492063
@ajplus,@oann,5.231301188158074,72.40079365079364
@TheAtlantic,@TimcastIRL,5.23220985805366,72.40873015873017
@cafedotcom,@lonerboxlive,5.233633151837575,72.43253968253968
@nousnetwork,@Timcast,5.2347151871493915,72.45238095238096
@Forthepeoplepodcast305,@NewsmaxTV,5.2359583977578446,72.47619047619047
@thegrayzone7996,@TheOfficerTatum,5.236586671176016,72.48412698412699
@marclamonthillnetwork,@TheAmalaEkpunobi,5.238544369659284,72.49603174603175
@PoliticsGirl,@PragerU,5.239268312167137,72.5079365079365
@UnHerd,@TheQuartering,5.239379016996951,72.51587301587301
@LeejaMiller,@ActualJusticeWarrior,5.240626216273278,72.54761904761905
@LukeBeasley,@dineshdsouza,5.241095808598138,72.55555555555556
@DemocracyDocket,@RobertGouveiaEsq,5.241265301213052,72.55952380952381
@zeteo,@PartOfTheProblem,5.241980061882586,72.56746031746032
@PoliticsGirl,@MyronGainesX,5.243006293857439,72.57539682539682
@ponderingpolitics,@SaltyCracker,5.244206495304284,72.59126984126985
@CNN,@VivaFrei,5.244509167424319,72.60317460317461
@EzraKleinShow,@TheQuartering,5.244930011976685,72.61111111111111
@ponderingpolitics,@MrTariqNasheed,5.245434643274229,72.61904761904762
@harryjsisson,@bbrettcooper,5.245459291076512,72.62301587301587
@SabbySabs,@MattWalsh,5.245620765853557,72.62698412698413
@FarronBalanced,@nationalreview,5.245949011134,72.63492063492063
@msnow,@theisabelbrown,5.246398447826004,72.65079365079366
@msnow,@XAVIAER,5.2466850238641864,72.65873015873015
@GeopoliticalEconomyReport,@TimcastIRL,5.2470684583700375,72.67063492063492
@UnHerd,@nypost,5.247101732137488,72.67460317460316
@RonPlacone,@The_Crucible,5.247612376881189,72.69444444444444
@katiephangnews,@GrahamAllen,5.247738447829967,72.6984126984127
@Vox,@clayandbuck,5.247789244047142,72.70238095238095
@GeopoliticalEconomyReport,@lizwheeler,5.248010103877061,72.7063492063492
@timesofindia,@DarkHorsePod,5.248313610428487,72.71031746031747
@DemocracyNow,@StevenCrowder,5.2483246076986605,72.71428571428571
@SabbySabs,@BlazeTV,5.248981745084482,72.72222222222223
@TheDailyBeast,@MegynKelly,5.2499057793409145,72.73809523809524
@briantylercohen,@ThePodcastoftheLotusEaters,5.250060416062377,72.7420634920635
@ajplus,@triggerpod,5.2507071106133525,72.75396825396825
@katiephangnews,@oann,5.2514395538001715,72.78571428571429
@PoliticsGirl,@ActualJusticeWarrior,5.252545387487195,72.80952380952381
@DoubleDownNews,@The_Crucible,5.253018238101776,72.82539682539682
@katiephangnews,@The_Crucible,5.253159876908202,72.83333333333334
@DannyHaiphongYT,@TheAdamCarollaShow1,5.2533057901333295,72.84126984126983
@DemocracyNow,@TheAmalaEkpunobi,5.253579963292388,72.84920634920636
@Vaush,@RobertGouveiaEsq,5.253581675629637,72.85317460317461
@MeidasTouch,@TheBrianKilmeadeShow,5.254151217378919,72.86904761904762
@briantylercohen,@DrSteveTurleyTV,5.255301344829348,72.88888888888889
@thegrayzone7996,@RufoandLomez,5.257179235509073,72.90476190476191
@TheAtlantic,@RealAlexClark,5.257468694091021,72.91269841269842
@DylanBurnsLIVE,@TimcastIRL,5.258949618503528,72.94047619047619
@usefulidiots,@newdiscourses,5.259913027681352,72.9484126984127
@DylanBurnsLIVE,@nationalreview,5.260277702424582,72.95238095238096
@PiscoLitty,@bbrettcooper,5.261041921715235,72.9563492063492
@Vox,@turningpointusa,5.262712087753083,72.98412698412699
@breakingpoints,@X22Report-y5y,5.262730179303447,72.98809523809524
@msnow,@chicksonright,5.2634164521913505,72.99603174603175
@SkyNews,@dineshdsouza,5.264300810861597,73.01190476190477
@UnHerd,@oann,5.264519239348507,73.01587301587301
@Vox,@MyronGainesX,5.26586933812437,73.02777777777779
@moreperfectunion,@X22Report-y5y,5.265888820648573,73.03174603174604
@Xanderhal,@newdiscourses,5.266844781888917,73.05555555555556
@StatusCoup,@X22Report-y5y,5.268266855721841,73.06349206349206
@Vox,@BlazeTV,5.268460033690584,73.07142857142857
@thegrayzone7996,@DarkHorsePod,5.269418039086352,73.07936507936508
@CNN,@nationalreview,5.272318760453707,73.09523809523809
@TheEconomist,@ColemanHughesOfficial,5.272784999630214,73.10317460317461
@TheRealTabithaSpeaks,@Timcast,5.272786405034848,73.10714285714286
@TheLincolnProject,@FleccasTalks,5.272812489992153,73.11111111111111
@PoliticsGirl,@NewsmaxTV,5.2731629109880975,73.12301587301587
@msnow,@fightbackpodcast,5.273758635072684,73.13492063492063
@PoliticsJOE,@BlackConservativePerspective,5.274137236911078,73.13888888888889
@ponderingpolitics,@lizwheeler,5.274615359753137,73.14285714285714
@PiscoLitty,@bennyjohnson,5.274929661849762,73.15079365079366
@DemocracyDocket,@ActualJusticeWarrior,5.274954489866516,73.1547619047619
@LegalEagle,@nationalreview,5.275641318456027,73.15873015873015
@TheMajorityReport,@RealAlexClark,5.27577787509045,73.16269841269842
@SecularTalk,@ThePodcastoftheLotusEaters,5.275939463604351,73.17063492063492
@SabbySabs,@VivaFrei,5.276738221239305,73.20238095238095
@LukeBeasley,@RealDanBongino,5.277162642437181,73.21428571428571
@BadFaithPodcast,@TheBrianKilmeadeShow,5.277851259110179,73.2420634920635
@PiscoLitty,@turningpointusa,5.278383589356303,73.2579365079365
@NPR,@marklevinshow,5.279074395282884,73.26587301587301
@Vox,@AfterPartyEmily,5.27966667987598,73.26984126984128
@aljazeeraenglish,@HangOutwithSeanHannity,5.280182052424026,73.27380952380952
@NovaraMedia,@BlackConservativePerspective,5.280536083349427,73.28174603174602
@PiscoLitty,@ActualJusticeWarrior,5.28157936772485,73.3015873015873
@zeteo,@jlptalk,5.2818721682528995,73.31349206349206
@LukeBeasley,@morebridgetphetasy,5.282162257293791,73.31746031746032
@bulwarkmedia,@The_Crucible,5.282766799574068,73.34126984126983
@LegalEagle,@VivaFrei,5.282976656421989,73.34920634920636
@katiephangnews,@JesseKellyDC,5.28463806892235,73.37698412698413
@LeejaMiller,@TheQuartering,5.284968356443085,73.38492063492063
@TheDonLemonShow,@SydneyWatson,5.284971590953414,73.38888888888889
@usefulidiots,@X22Report-y5y,5.285641425347048,73.40476190476191
@Vox,@marklevinshow,5.2862423288439055,73.41666666666666
@aljazeeraenglish,@The_Crucible,5.286562370386057,73.42063492063492
@thegrayzone7996,@ColemanHughesOfficial,5.286987931280741,73.42857142857143
@ponderingpolitics,@BenShapiro,5.28705497322776,73.43253968253968
@DylanBurnsLIVE,@MegynKelly,5.287464965107961,73.4484126984127
@harryjsisson,@triggerpod,5.287685385446547,73.4563492063492
@harryjsisson,@TimcastIRL,5.288177327051184,73.47619047619047
@NPR,@TimcastNews,5.289473938538446,73.48412698412699
@therationalnational,@Timcast,5.291270239794318,73.50396825396825
@RonPlacone,@ZubyMusic,5.291657442142861,73.51190476190477
@UnHerd,https://rumble.com/c/TheAlexJonesShowLive,5.291915568976881,73.51587301587301
@LegalEagle,@MegynKelly,5.293498984161276,73.53968253968254
@DylanBurnsLIVE,@Timcast,5.29394530660486,73.54761904761905
@chriscuomo,@TimcastIRL,5.294230272199395,73.55555555555556
@cafedotcom,@AlexStein99,5.295937348777172,73.57936507936508
@LukeBeasley,https://rumble.com/c/russellbrand,5.296077434487173,73.58333333333333
@zeteo,@dineshdsouza,5.296865353813458,73.60714285714286
@JamarlThomas,@ThePodcastoftheLotusEaters,5.296979943049492,73.61507936507937
@DemocracyNow,https://rumble.com/c/BannonsWarRoom,5.297938685271716,73.63888888888889
@DueDissidence,@MattWalsh,5.298191527514823,73.6468253968254
@GeopoliticalEconomyReport,@MichaelKnowles,5.298863757867387,73.66666666666667
@katiephangnews,@MichaelKnowles,5.30003682366502,73.68650793650794
@LukeBeasley,@RileyGaines,5.300191764049862,73.69047619047619
@BadFaithPodcast,@jlptalk,5.302361710288002,73.73412698412697
@JamarlThomas,@TimcastIRL,5.303842340019391,73.75396825396825
@DoubleDownNews,@JesseKellyDC,5.3047045503267505,73.76984126984128
@TheYoungTurks,@bennyjohnson,5.305802049255574,73.78174603174602
@LukeBeasley,@XAVIAER,5.3061976470308325,73.78968253968254
@TheDailyBeast,https://rumble.com/c/russellbrand,5.307404353709171,73.79761904761905
@thegrayzone7996,@dineshdsouza,5.307730997255711,73.80555555555556
@RonPlacone,@bbrettcooper,5.308787098615287,73.82539682539682
@rolandsmartin,@Timcast,5.308956874098946,73.82936507936509
@TheRealTabithaSpeaks,@TimcastIRL,5.31023254296963,73.8452380952381
@therationalnational,@RealAlexClark,5.311216030023422,73.85714285714286
@DoubleDownNews,@PragerU,5.311973972220062,73.86904761904762
@LeverNews,https://rumble.com/c/russellbrand,5.315491960467036,73.92460317460318
@judgingfreedom,@SydneyWatson,5.318706764842497,73.97222222222221
@cafedotcom,@Styxhexenhammer666,5.319295424328189,73.98412698412699
@CNN,@MattWalsh,5.3201110660575806,73.9920634920635
@RonPlacone,@PartOfTheProblem,5.320728723489177,74.0079365079365
@LukeBeasley,@CamHigby,5.322596303666868,74.03174603174602
@msnow,@TheAmalaEkpunobi,5.322735241293681,74.03968253968254
@ponderingpolitics,@RufoandLomez,5.322787844545799,74.0436507936508
@SecularTalk,@triggerpod,5.322853689012278,74.05158730158729
@Vaush,@MichaelMaliceofficial,5.322970108958004,74.05555555555556
@briantylercohen,@RufoandLomez,5.323577202581228,74.07142857142858
@usefulidiots,@FoxNews,5.323620986289079,74.07539682539682
@cafedotcom,@StevenCrowder,5.325551326109869,74.09523809523809
@underthedesknews,@Timcast,5.325690190164299,74.09920634920636
@DylanBurnsLIVE,@TheOfficerTatum,5.325760266975044,74.10317460317461
@briantylercohen,@theisabelbrown,5.325800572229491,74.10714285714286
@ponderingpolitics,@bennyjohnson,5.327253920660662,74.13095238095238
@NovaraMedia,@bennyjohnson,5.327868376958386,74.1468253968254
@cafedotcom,https://rumble.com/c/nickjfuentes,5.328057801689463,74.15079365079366
@breakingpoints,@MattWalsh,5.328198075290465,74.1547619047619
@ajplus,@Timcast,5.331499586411479,74.18253968253968
@thedavidpakmanshow,@MichaelMaliceofficial,5.332039321858756,74.20238095238095
@TheDamageReport,@turningpointusa,5.332215695977505,74.20634920634922
@aljazeeraenglish,@glennbeck,5.333361960622792,74.21428571428571
@TheDamageReport,@TimcastNews,5.334279355101422,74.22619047619048
@zeteo,@newdiscourses,5.334879504319947,74.23412698412697
@DoubleDownNews,@RobertGouveiaEsq,5.335195952895998,74.23809523809524
@aljazeeraenglish,@MarkDice,5.336077712831892,74.24603174603175
@JamarlThomas,@LiberalHivemind,5.3366048383833204,74.25396825396825
@timesofindia,@MichaelKnowles,5.337020094253544,74.26190476190476
@chriscuomo,@ActualJusticeWarrior,5.337578444662611,74.27380952380952
@SkyNews,@triggerpod,5.337906652481719,74.28174603174604
@chriscuomo,@TheOfficerTatum,5.337946836564137,74.28571428571429
@DoubleDownNews,@FoxNews,5.339138332419067,74.31349206349206
@TheDailyBeast,@JesseKellyDC,5.339622776749866,74.32142857142857
@SabbySabs,@X22Report-y5y,5.340329865759658,74.33730158730158
@DylanBurnsLIVE,@BlazeTV,5.3405931474960555,74.3452380952381
@LukeBeasley,@RealAmericasVoice,5.3411340328386,74.36507936507937
@jimacosta,@triggerpod,5.342499282048636,74.37698412698413
@LeverNews,@LiberalHivemind,5.344206056972157,74.3888888888889
@GeopoliticalEconomyReport,@TimcastNews,5.345078472957176,74.39682539682539
@LegalAFMTN,@newdiscourses,5.345641284149825,74.40079365079364
@DemocracyDocket,@dineshdsouza,5.347358637036829,74.42063492063492
https://rumble.com/c/GGreenwald,@PartOfTheProblem,5.348179337764866,74.43253968253968
@GeopoliticalEconomyReport,@clayandbuck,5.348328633210329,74.43650793650794
@ajplus,@TheAdamCarollaShow1,5.349237676109127,74.45238095238095
@FarronBalanced,@BlackConservativePerspective,5.349370939701913,74.4563492063492
@ponderingpolitics,@ChadPrather1,5.350639317123499,74.46031746031746
@msnow,@JesseKellyDC,5.350869557815402,74.46428571428572
@briantylercohen,@RedactedNews,5.351145441159667,74.47222222222221
@DemocracyNow,@The_Crucible,5.35273866855244,74.50396825396825
@CNN,@dineshdsouza,5.352969123154034,74.5079365079365
@harryjsisson,@FreshFitMiami,5.353726719933082,74.51587301587301
@marclamonthillnetwork,@bennyjohnson,5.354553758302044,74.53174603174602
@SabbySabs,@MichaelMaliceofficial,5.355191231806486,74.5436507936508
@jimacosta,https://rumble.com/c/nickjfuentes,5.356745881534888,74.56349206349206
@Forthepeoplepodcast305,@RealAlexClark,5.357595027571651,74.57539682539682
@TheSerfTimes,@RealAlexClark,5.360712302387935,74.6111111111111
@TheAtlantic,@Timcast,5.360758271920862,74.61507936507937
@breakingpoints,@SydneyWatson,5.36105857907877,74.61904761904762
@DoubleDownNews,@AfterPartyEmily,5.361977783924505,74.62698412698413
@LegalAFMTN,@NewsmaxTV,5.363585706470683,74.65873015873015
@CNN,@AfterPartyEmily,5.363717626837824,74.66666666666667
@thedavidpakmanshow,@MegynKelly,5.364102743086908,74.67063492063491
@UnHerd,@BlazeTV,5.364201191473767,74.67460317460318
@TheDailyBeast,@marklevinshow,5.365356072650767,74.69444444444444
@MeidasTouch,@Tim_Black,5.36543336496831,74.6984126984127
@katiephangnews,@SaltyCracker,5.365439426599819,74.70238095238095
@ajplus,@MLChristiansen,5.365603468994285,74.70634920634922
@Vox,@PragerU,5.365692016564784,74.71428571428571
@usefulidiots,@turningpointusa,5.366297584967779,74.73412698412699
@usefulidiots,@MichaelMaliceofficial,5.366798398867176,74.73809523809524
@msnow,@ZubyMusic,5.3674253180877285,74.74603174603175
@LukeBeasley,@marklevinshow,5.367538204816084,74.75
@Vox,@TimcastNews,5.368197759165114,74.7579365079365
@GeopoliticalEconomyReport,@Tim_Black,5.368389762855331,74.76587301587301
@briantylercohen,@TheBrianKilmeadeShow,5.368966968853364,74.77380952380952
@TheDailyBeast,@Styxhexenhammer666,5.372057388154514,74.81746031746032
@samharrisorg,@RobertGouveiaEsq,5.373378258074048,74.83333333333333
@adammockler,@FleccasTalks,5.373522576245885,74.83730158730158
@msnow,@MattWalsh,5.374000925834251,74.84126984126985
@katiephangnews,@lizwheeler,5.374001003675566,74.8452380952381
@JamarlThomas,@TimcastNews,5.374806305158274,74.86111111111111
@SabbySabs,@MegynKelly,5.376435568403411,74.89285714285714
@TheEconomist,@AndrewKlavan,5.37644922615484,74.89682539682539
@timesofindia,@JillianMichaels,5.377631815514066,74.91666666666667
@DylanBurnsLIVE,@MichaelMaliceofficial,5.378145324959921,74.92857142857143
@LegalAFMTN,@bennyjohnson,5.3787900962147726,74.93650793650794
@UnHerd,@AfterPartyEmily,5.379248691945264,74.94047619047619
@DueDissidence,@NewsmaxTV,5.379546793291676,74.94444444444444
@aljazeeraenglish,@DarkHorsePod,5.379808190821884,74.95238095238095
@LegalEagle,@AfterPartyEmily,5.380024375976337,74.9563492063492
@MikeFromPA,@BlackConservativePerspective,5.380117661204161,74.96428571428572
@DannyHaiphongYT,@BlackConservativePerspective,5.380865640428699,74.98412698412699
@LeejaMiller,@SydneyWatson,5.38234770461869,74.99603174603175
@breakingpoints,@AfterPartyEmily,5.382359837324314,75.0
@StatusCoup,@ColemanHughesOfficial,5.383188647175879,75.0079365079365
@timesofindia,@MarkDice,5.384596456161283,75.03571428571428
@briantylercohen,@TheAmalaEkpunobi,5.385717567514467,75.04761904761905
@msnow,@StevenCrowder,5.3862815359219995,75.05952380952381
@ponderingpolitics,@TheAdamCarollaShow1,5.386422238566336,75.06349206349206
@TheDailyBeast,@turningpointusa,5.386584536845353,75.07142857142857
@nousnetwork,@TimcastIRL,5.386618507511745,75.07539682539682
@cafedotcom,@lizwheeler,5.387589814977039,75.07936507936508
@TheDailyBeast,@OfficialSaharTV,5.388002124917595,75.08333333333333
@aljazeeraenglish,@ActualJusticeWarrior,5.390075739437554,75.11507936507937
@OwenJonesTalks,@bennyjohnson,5.391324936133758,75.14285714285714
@SkyNews,@ActualJusticeWarrior,5.392048693566348,75.15079365079364
@cafedotcom,@triggerpod,5.392130115558822,75.1547619047619
@BadFaithPodcast,@lonerboxlive,5.392273821896093,75.16666666666667
@TheDailyBeast,@RealAlexClark,5.393066894273805,75.17857142857143
@UnHerd,@MLChristiansen,5.393633653494163,75.19444444444444
@franifio,@VivaFrei,5.39385222619844,75.1984126984127
@SMN,@SydneyWatson,5.395079202471399,75.20634920634922
@TheYoungTurks,@RealAlexClark,5.395191658160093,75.21031746031746
@LeejaMiller,@VivaFrei,5.395792979018374,75.22619047619048
@fastpoliticspodcast,@MarkDice,5.396347444996882,75.23809523809524
@StatusCoup,@RealAlexClark,5.3980372513726955,75.27380952380952
@nousnetwork,@NewsmaxTV,5.398699103293782,75.28571428571429
@katiephangnews,@XAVIAER,5.399601116318832,75.29365079365078
@franifio,@RealAlexClark,5.400070002826578,75.3015873015873
@TheRealTabithaSpeaks,@ActualJusticeWarrior,5.400882715768161,75.31349206349206
@GeopoliticalEconomyReport,@DrSteveTurleyTV,5.401623787050998,75.32539682539682
@katiephangnews,@nypost,5.401742521075839,75.32936507936509
@PoliticsGirl,@The_Crucible,5.402516094889339,75.33730158730158
@briantylercohen,@triggerpod,5.402744982543209,75.34126984126985
@ajplus,@turningpointusa,5.4035753694452895,75.36111111111111
@TheJoyReidShow,@SydneyWatson,5.403656950489364,75.36507936507937
@chriscuomo,@TheQuartering,5.405366792945575,75.38095238095238
@briantylercohen,@Styxhexenhammer666,5.4055058983178865,75.3888888888889
@RebelHQ,@MichaelMaliceofficial,5.40651177453427,75.40079365079364
@thegrayzone7996,@turningpointusa,5.407797628135445,75.40873015873017
@msnow,@BenShapiro,5.408039364448745,75.41666666666667
@thedavidpakmanshow,@triggerpod,5.408096414410707,75.42460317460318
@StatusCoup,@AfterPartyEmily,5.408513260418978,75.43253968253968
@PiscoLitty,@jlptalk,5.409407165899377,75.44444444444444
@Vox,@The_Crucible,5.409621793021041,75.44841269841271
@aljazeeraenglish,@Tim_Black,5.412996158534589,75.4920634920635
@UnHerd,https://rumble.com/c/nickjfuentes,5.41362993113845,75.5
@SabbySabs,@SydneyWatson,5.414097096542751,75.5079365079365
@DemocracyNow,@bennyjohnson,5.414178257855423,75.51190476190476
@lovettorleaveitpodcast,https://rumble.com/c/russellbrand,5.414405587542806,75.51984126984127
@LukeBeasley,@BlazeTV,5.4150389363107925,75.52380952380953
@GeopoliticalEconomyReport,@The_Crucible,5.415694204047005,75.53968253968254
@BadFaithPodcast,https://rumble.com/c/TheAlexJonesShowLive,5.41765424907975,75.58333333333334
@DoubleDownNews,@lizwheeler,5.417670246230696,75.5873015873016
@BadFaithPodcast,@winston_marshall,5.41768905535938,75.59126984126983
@DemocracyNow,@bbrettcooper,5.418656372256678,75.61507936507937
@DemocracyNow,@MattWalsh,5.419815509577617,75.64285714285714
@moreperfectunion,@morebridgetphetasy,5.421998767521039,75.67857142857143
@jimacosta,@TimcastIRL,5.42242320711387,75.68650793650794
@SabbySabs,@RedactedNews,5.424226634606507,75.6984126984127
@PoliticsGirl,@MichaelMaliceofficial,5.425568019383172,75.71825396825396
@nytimes,@TimcastNews,5.426248683507771,75.72619047619048
@harryjsisson,@VivaFrei,5.42735422429021,75.73809523809524
@SabbySabs,@FoxNews,5.427459286249294,75.7420634920635
@OwenJonesTalks,@MichaelMaliceofficial,5.427651061122023,75.74603174603175
@timesofindia,https://rumble.com/c/BannonsWarRoom,5.428539173935594,75.7579365079365
@harryjsisson,@MegynKelly,5.428665334062691,75.76190476190476
@JackCocchiarellaShow,@MichaelMaliceofficial,5.429551461965032,75.76984126984127
@NPR,@nationalreview,5.4297632616751095,75.77777777777777
@aljazeeraenglish,@ColemanHughesOfficial,5.430130708925395,75.78174603174604
@LukeBeasley,@TheAmalaEkpunobi,5.430764784960785,75.78968253968253
@NPR,@Timcast,5.431757670169668,75.80555555555556
@msnow,https://rumble.com/c/russellbrand,5.431826521395999,75.80952380952381
https://rumble.com/c/GGreenwald,@dineshdsouza,5.4321464510477595,75.81349206349206
@UnHerd,@turningpointusa,5.432173361208077,75.81746031746032
@CNN,@TimcastIRL,5.432292086875395,75.82142857142857
@moreperfectunion,@RedactedNews,5.432678499096406,75.83333333333333
@fastpoliticspodcast,@RobertGouveiaEsq,5.433669950634504,75.85714285714286
@cafedotcom,@marklevinshow,5.434687340168798,75.88095238095238
@cafedotcom,@LiberalHivemind,5.435320193148734,75.90079365079364
@LukeBeasley,@ZubyMusic,5.436186628196586,75.9126984126984
@thedavidpakmanshow,@AfterPartyEmily,5.437221843084421,75.92857142857142
@RebelHQ,@newdiscourses,5.437340175172772,75.93253968253968
@NPR,https://rumble.com/c/nickjfuentes,5.4398511929333235,75.98412698412699
@fastpoliticspodcast,@RebelNewsOnline,5.4424032868093635,76.01984126984127
@DannyHaiphongYT,@MyronGainesX,5.442450984766088,76.02777777777779
@BadFaithPodcast,@BlazeTV,5.443450641270149,76.0515873015873
@RebelHQ,@NewsmaxTV,5.444047273820001,76.05952380952381
@jimacosta,@TimcastNews,5.4444022591861465,76.06349206349206
@MeidasTouch,@FleccasTalks,5.444814129887367,76.07142857142857
@GlennKirschner2,@SydneyWatson,5.445097567298606,76.07539682539682
@ponderingpolitics,@MegynKelly,5.445582353343591,76.08333333333334
@harryjsisson,@Tim_Black,5.446023343134622,76.09126984126983
https://rumble.com/c/GGreenwald,@bennyjohnson,5.446119681334726,76.09920634920636
@GeopoliticalEconomyReport,@SydneyWatson,5.446712537214223,76.11111111111111
@ponderingpolitics,@MichaelMaliceofficial,5.447402336685774,76.12301587301587
@LegalAFMTN,@PartOfTheProblem,5.448007538664525,76.13888888888889
@marclamonthillnetwork,https://rumble.com/c/BannonsWarRoom,5.448487958611367,76.15079365079364
@JamarlThomas,https://rumble.com/c/russellbrand,5.451640059701485,76.16666666666667
@ponderingpolitics,@FreshFitMiami,5.451866042354479,76.17460317460318
@BreakThroughNews,@TheQuartering,5.4537963200859485,76.21031746031746
@nytimes,@PartOfTheProblem,5.454790245743381,76.22222222222223
@thedavidpakmanshow,@VivaFrei,5.455216496808069,76.23015873015872
@ponderingpolitics,@morebridgetphetasy,5.456186561589285,76.24603174603175
@TheRealTabithaSpeaks,@bennyjohnson,5.457128438197054,76.25
@cafedotcom,@MattWalsh,5.457942125682907,76.2579365079365
@PiscoLitty,@BlackConservativePerspective,5.458942890804533,76.26587301587303
@DoubleDownNews,https://rumble.com/c/russellbrand,5.459104518819731,76.26984126984127
@moreperfectunion,@glennbeck,5.459188096634418,76.27380952380952
@BreakThroughNews,@dineshdsouza,5.45922283985264,76.27777777777777
@PoliticsGirl,@TheOfficerTatum,5.459436881536558,76.28571428571429
@BadEmpanadaLive,@NewsmaxTV,5.459742007599982,76.2936507936508
@Vox,@RealAmericasVoice,5.459978125083327,76.3015873015873
@cafedotcom,@jlptalk,5.461887749376832,76.31746031746032
@TheMichaelCohenShow,@CashJordan,5.462297953089023,76.32142857142857
@LeverNews,@TimcastIRL,5.4624718914320605,76.32539682539684
@TheHumanistReport,@RealAlexClark,5.463022335845141,76.34126984126985
@thegrayzone7996,@RobertGouveiaEsq,5.4633663914249295,76.3452380952381
@LeverNews,@triggerpod,5.466329910138467,76.37698412698413
@Vaush,@VivaFrei,5.466625070032042,76.38095238095238
@katiephangnews,@OfficialSaharTV,5.467166163381912,76.38888888888889
@Vaush,@MegynKelly,5.467501235194779,76.40476190476191
https://rumble.com/c/GGreenwald,@jlptalk,5.46801700415087,76.41666666666667
@SkyNews,@DrSteveTurleyTV,5.468445821054497,76.42857142857142
@fastpoliticspodcast,@newdiscourses,5.469955728458651,76.45238095238095
@briantylercohen,@bbrettcooper,5.470100481926101,76.4563492063492
@timesofindia,@RubinReport,5.471905139313317,76.48412698412699
@marclamonthillnetwork,https://rumble.com/c/russellbrand,5.4723232637652455,76.4920634920635
@SkyNews,@RealAlexClark,5.474580459870649,76.5436507936508
@deanwithrs,@RealAlexClark,5.475890746361621,76.55555555555556
@lovettorleaveitpodcast,@Timcast,5.476593617344704,76.57142857142857
@zeteo,@TheQuartering,5.477292060994405,76.58333333333334
@NPR,@jlptalk,5.4773250725143505,76.5873015873016
@usefulidiots,@dineshdsouza,5.478598692914731,76.61111111111111
@Vox,@SydneyWatson,5.47867871977307,76.61507936507937
@fastpoliticspodcast,@TheOfficerTatum,5.479248065366567,76.61904761904762
@zeteo,@ActualJusticeWarrior,5.47960284426079,76.62698412698413
@BreakThroughNews,@jlptalk,5.482432003443952,76.65079365079364
@fastpoliticspodcast,@Timcast,5.482716504539086,76.6547619047619
@timesofindia,@FoxNews,5.483321634108295,76.66269841269842
@GlennKirschner2,@RealAlexClark,5.483527231320349,76.66666666666667
@StatusCoup,@newdiscourses,5.484169327837563,76.67857142857143
@TheHumanistReport,@dineshdsouza,5.484200955316546,76.68253968253968
@TheAtlantic,@lonerboxlive,5.484260364121989,76.68650793650794
@deanwithrs,@bennyjohnson,5.485229440642219,76.70634920634922
@katiephangnews,@RebelNewsOnline,5.485611054963483,76.71031746031746
