organisation,genre,n_channels,channels,n_unique,F1_controlled,F1_raw,F2_controlled,F2_raw,F3_controlled,F3_raw,F4_controlled,F4_raw,F5_controlled,F5_raw,F6_controlled,F6_raw,F7_controlled,F7_raw,F8_controlled,F8_raw,F9_controlled,F9_raw,F10_controlled,F10_raw,F11_controlled,F11_raw,F12_controlled,F12_raw
Second Thought,videos,1,@SecondThought,19,-0.0554948679412478,0.135754742150177,1.0229000371241306,1.3509910038391666,-0.563632802112941,-0.5903653436543748,0.5732048082436211,0.6394123365623029,0.6418825521675496,0.8268308826058708,-0.6165917047654602,-1.056445471858362,-1.3687969922617502,-1.057101381373643,-0.8239304254812806,-0.8109754645161331,0.1297976678666014,0.0310732679530447,-0.417369531613282,-0.21777151779007647,-1.3457179368029824,-1.080178009195551,-0.913533262706708,-0.5952015842928627
Semafor,streams,1,@Semafor,30,0.3684935412172377,1.3730617981816782,-2.537115521089018,-2.627773298175829,-0.09940559440028439,-0.097203348754468,-0.2531543299721328,-0.4292931734175716,-1.5411427092295782,-0.8880965425037454,-0.994332817253012,-1.5034156485821086,0.40434402171935574,0.6812619068194922,-0.7044504682968546,-0.1902969150627309,-0.6700568780583233,-0.9675938298120887,-1.052334844877978,-1.038575583634152,-1.427157945061328,-0.7914940451376958,-0.4338899812978078,-0.274904300658204
Semafor,videos,1,@Semafor,149,0.5915002171070164,1.472163728546173,-1.2389403669219954,-1.3828232493660666,-0.2794603044999262,-0.2160004819922174,0.0431122667046149,-0.1453030936369761,-0.4895329378392075,-0.1294612981499298,1.5734228869509956,1.411277313852681,-0.6725963876758488,-0.3941435809747403,-0.3568971576182923,0.2108115250797765,-0.7506730813766505,-0.9879340019389351,-0.079408080362963,-0.0544821129463267,1.0659366117809224,1.5993356480071148,0.1645097961053136,0.2268792385420941
Serf Times,streams,1,@TheSerfTimes,98,-1.468843186564168,-1.4956373813958492,0.7345028297910345,0.7225756166540543,-0.4605928813446543,-0.6249653070366806,-0.3405128751540819,-0.3755132688320321,-0.2516583408735576,-0.45327247989353614,2.4755667216827537,3.103550524307027,0.501114725124586,0.6450235944644013,0.230283008232675,0.1097488349192351,-0.9497340805815152,-0.8104447897701897,-0.4632072482403306,-0.2948308137132416,0.9408760108349494,0.948715327185321,-0.0809277095005782,-0.2801711382819423
Serf Times,videos,1,@TheSerfTimes,233,-0.2858381654616206,-0.1305966151295812,-0.1517574994075119,-0.1762167128975937,-0.4682396341981742,-0.6890842017252757,-0.2533257291668517,-0.3141074921411058,0.0733598788984001,-0.0365987422881791,0.11630884248197318,0.6308285626875371,0.6217229588830742,0.6321567956637941,-0.3678629595002579,-0.5766278548324854,0.34431044564094876,0.495069425138497,-0.4624186591551998,-0.3975590017811557,-0.5563494774463867,-0.6870867345131579,-0.2540366464409063,-0.6799321861090226
Shoe0nHead,videos,1,@Shoe0nHead,9,1.1162838613603927,1.5415854535202351,-0.624043197422244,-0.3793014827869846,-0.0126420865576387,-0.22797059382234788,0.6819769004485577,0.6703963365182604,-0.0830833580731257,0.281272155597073,-1.5517092130062908,-2.012721122340441,-0.5226715089485646,-0.6742078023434938,-0.0724219459826356,-0.3177658500741979,0.6447755317197177,0.6525096360503578,2.3770213290059763,2.386605296798509,-0.7051239743244059,-0.6090863385345112,-0.8154543772278381,-1.2054416531146503
Sky News,streams,1,@SkyNews,1868,0.4204416847608653,0.5504296487200669,0.1523428733944079,0.2533606706161841,-0.5090362028591071,-0.1864745691556412,-0.1016023979924318,-0.2389274029718089,-0.3346994268249166,-0.460167410558898,0.3622400603223447,0.4540770098004396,1.076713148339822,1.7841049035451402,-0.06498053027061,0.0829009618040378,-0.0308446373295259,-0.1264491354438835,0.0562014640700736,0.452966503615588,-0.2257117050363399,-0.0774643001202956,0.2130840147760062,0.7207935378544512
Sky News,videos,1,@SkyNews,3412,0.3190127479957263,0.3059526640978252,0.7400949665067027,0.9434563516543644,-0.4308995835211969,-0.2749231925746181,-0.0005387889535727,-0.1566139703158543,0.968543604309154,0.949066392037745,-0.5579848207280501,-0.5943482307898063,0.9593996089271926,1.7231660574047118,-0.09578812114783081,0.0074052440876185,-0.0272550148840939,-0.1586516019781474,0.7795312472010559,1.2587676072509069,-0.3048623337063572,-0.1179411711521093,0.2726218330765895,0.834956084355682
Some More News,streams,1,@SMN,8,0.2143049926670163,0.2275683998367464,-0.176337060257173,-0.5906310171906879,-0.5188215194886746,-0.3936283916528283,0.4722510649010032,0.5871825165436776,1.4607610030271787,1.0415142060458251,1.209004192666964,1.333173958830093,-0.6218509525836782,-0.4360333241078288,-0.49963307046361,-0.540133072744357,-0.0541256201617428,0.0612617674287748,0.35539980795236,0.2621738573811843,0.2224189830352148,0.521040285152185,0.9574909639190436,0.7120413059778425
Some More News,videos,1,@SMN,190,0.48456387343227725,0.3437380974911035,0.1524893013883998,0.21802543545559414,0.0207374124099111,-0.012535856066731901,0.0630300486765553,0.0470991279323059,0.575667168500004,0.4482431355830483,-0.5688766941138593,-0.3728207111488809,-1.0563654762709398,-0.8736081854219785,-0.2854661506189525,-0.3566898176810503,0.3303729132609644,0.4208415396857057,-0.0931250803525306,0.0737613024318577,-0.1563651343035565,-0.0109651411581267,0.0888289284964072,0.152399344156243
Status Coup,streams,1,@StatusCoup,152,-0.766191653171801,-1.140505580996834,-0.7701357204365704,-0.8641859098576286,1.7075232184359248,1.971121575698631,0.1439929907145551,-0.0217840213634536,-0.61703099916337,-0.9900957269838648,-0.2080620390936211,-0.3782714720609971,-0.43029987901467165,0.101508855117203,-0.0892357861786146,-0.12223423173651261,2.1278470249742263,2.0240002143346754,-0.6874619676533342,-0.3392303404257097,-0.2430559934102837,0.0861778427203071,0.3701676790661077,0.3016795053513479
Status Coup,videos,1,@StatusCoup,489,-0.7302957073727897,-1.1785473290012578,-0.6672091617995957,-0.6872672085057505,0.0644265319823504,0.1849001786257489,-0.0986759255679014,-0.2173627205955929,-0.3225157409364245,-0.5896740879973652,-0.2812598753179355,-0.4089242084454322,-0.6632903806993077,-0.2636400391213249,0.0334849099098856,0.0016365435867251,1.473000643722878,1.454321615761936,1.3788283828666172,1.6507980232729964,-0.2803584938471349,-0.0655050620312669,-0.2465010658414475,-0.2882338621250747
Steve Schmidt,streams,1,@thewarningwithsteveschmidt,110,0.2851027196528622,1.0295279969797282,-1.304587259850836,-1.9090546615165715,0.2766922685468664,0.4084910709537055,0.2004362412272882,0.1708508905665748,-0.3455424628010413,-0.4245257020227232,2.031343346033027,2.5676220914399845,-0.6479632290447545,-0.8999202382389287,-0.3622187871664136,-0.2429103990727595,-0.0057789880757402,0.252449914490859,-0.6951394562656054,-0.4426253842911011,-0.1180798965174947,-0.0791362633041916,0.1706831889652322,0.2560856154327582
Steve Schmidt,videos,1,@thewarningwithsteveschmidt,273,0.8162064950423009,0.6559270532232572,1.078209775215563,1.4966082124260047,-0.8343719641037514,-0.8994201110553893,-0.9409464152204988,-0.6430639455817677,0.3537310286852661,0.218987819982145,0.37226325603094,0.1380404896187977,-1.2169347205261076,-1.2113401269168962,-0.6753131408867045,-0.9812180645682014,-0.7903256987896334,-0.3848653118911804,-0.5779919379037334,-0.8066728898980786,-1.7504009194599897,-1.960463758775317,2.5205268552767475,2.450501336812402
Steve Turley,streams,1,@DrSteveTurleyTV,29,-0.4486311815936076,-0.6206407353449318,0.3589878455759693,0.6402000537516234,0.1203587580630062,0.1507203653544205,0.5637846262110362,0.6644455850969195,-0.0930384593252906,-0.1706470197007001,-0.252272661854465,-0.42827380501143,-1.1144742794308655,-0.9006668240587218,-0.1324691440559877,-0.2325248328277053,1.4733720278917306,1.6232043862303818,-0.8064773016783889,-0.5466224080900486,1.733982146764995,1.7603333434542654,-1.0923035324963302,-0.6115152771987206
Steve Turley,videos,1,@DrSteveTurleyTV,417,-0.6850022028792582,-0.8446137395074843,0.5483424968579498,0.7366998750303716,0.010635822260236802,0.0390908156873393,0.6034569543471254,0.615233013214624,0.4648733423096102,0.3444741685191687,-0.38592991722453623,-0.46422438296773993,-1.4974730529202094,-1.199052055161265,-0.1662876862392948,-0.1792111067002756,1.116486720020882,1.0778240682829072,-1.1513317090939117,-0.7261664881656272,1.1603273705548285,1.466207933682368,-0.3799355060766046,0.0678763388054566
Styxhexenhammer,streams,1,@Styxhexenhammer666,16,0.0481161122218226,0.2918546759561011,-2.3845263583078937,-2.8583911796016563,0.3097115342772885,0.4334067916507901,-0.3980845911735606,-0.4428288960957345,-0.471251391203816,-0.6690946745933952,1.2698388164639216,1.5871584262647285,-0.4081962077531976,-0.1237295177142134,-0.4471565466426414,0.0215740263974991,-1.2931491175091263,-1.2405873242511127,-0.8571616827007051,-0.8078479519575905,-0.0955089044301933,0.2635860368637701,0.3435166629872885,0.5659777259640906
Styxhexenhammer,videos,1,@Styxhexenhammer666,380,0.7752881678707005,1.0060987308129388,-0.6041471289203919,-0.466668276688129,-0.5108234060402403,-0.464020119553936,-0.1419439998499679,-0.1683254625697112,-0.3339041829428335,-0.3034562784403191,-0.4725010181763508,-0.6138563766073988,-0.96710252536737,-0.6440699113800414,-0.3793110477239176,-0.3530831098900438,-0.5092260467405103,-0.5699350469980417,-0.8556576200614333,-0.5379169323129208,-0.7798542660294647,-0.4912766441299545,-0.080827698102027,0.08570663696071791
Sydney Watson,videos,1,@SydneyWatson,57,-0.6695654183673049,-0.0921698846837045,0.9898031541120073,1.1948163532089533,-0.3593960008743364,-0.5507708769826273,0.9359172804292534,1.052043674356642,-0.7657312257514544,-0.5975305384539941,-0.571241882838855,-0.6538548524403501,0.8223008117140276,0.7242601107975688,-0.4089429977633471,-0.5633154063656429,-0.4527598878061787,-0.3981027079392953,-0.8357914978874947,-0.5929719128936767,-2.1844338235564416,-2.18953961462502,-0.9644771024384403,-1.563842213055492
TYT Network,streams,2,@TheDamageReport; @TheYoungTurks,662,-0.6525052002563609,-0.925926476293925,-0.10703941714260554,-0.14844317460868606,-0.25773377543677894,-0.24889599910111024,-0.11351082527280357,-0.1323934740564765,-0.19442604595634272,-0.42750652209349305,1.0770467445872616,1.4749715353091235,-0.4862773637762764,-0.2793263616279287,-0.11450513948052207,-0.12118337057304367,-0.22221538338689256,-0.16018299008703046,-0.3525250342556677,-0.1216126033598348,0.2610681210517819,0.3702164118823552,-0.2819805455225543,0.0005599962619664804
TYT Network,videos,3,@RebelHQ; @TheDamageReport; @TheYoungTurks,6911,-0.7959210225014225,-0.872597293764261,-0.38679822691000776,-1.1553389683412745,-0.365782447061552,-0.35806524038104776,-0.30223484282200036,-0.39143155125067364,-0.3031580567848565,-0.6665038738764265,-0.12839777971685162,-0.20600374115734532,-0.39785220405244787,-0.5970224157295221,-0.42637452195868,0.8752507116168176,-0.7665073828105484,-0.18689387880120903,-0.6470829023899102,-0.7603216845904051,-0.16113152849106302,-0.632639531084857,-0.5240401754666363,-0.5764437267168879
Tabitha Speaks,streams,1,@TheRealTabithaSpeaks,3,2.376371134109161,3.278398835090346,-1.3723366996036124,-2.3458908233477502,-0.20781910033048354,0.2645276546865961,3.3056997760427844,3.150990016161833,0.0028645132766937,-0.4419104058928296,1.3179811284881098,1.6014342345170565,0.1557055378665078,-0.0815994461443954,-2.0613283382516823,-1.3158792623332,0.4428421171588206,0.1660434117321844,-1.026233176400671,-1.0887901343255806,2.0762914068946294,2.0373349765180357,0.3808799043713287,-0.1327622697961771
Tabitha Speaks,videos,1,@TheRealTabithaSpeaks,431,0.8910801947078977,0.9843701672359465,0.1118428989269774,0.2735426540838307,-0.2749174982364784,-0.3571262858997296,0.6769802798095964,0.7460488183529809,0.2659858753887223,0.1450960073095679,-0.1927282221156441,-0.1339775764667397,-1.2385780679365437,-1.1602105289870963,-0.125671239296111,-0.2054836748577307,-0.8918856171266645,-0.8873358311522924,-0.6224288152912272,-0.51391788213962,0.1752052992664278,0.2874987562414499,0.1112355290592411,-0.0865928992831249
Tariq Nasheed,streams,1,@MrTariqNasheed,16,0.1379065994952836,0.3095888291507762,0.3523172425372142,0.6651149051240594,-0.2859096162594902,-0.4299467789013032,-0.2645878887873677,-0.4029179635169512,1.988585761241081,2.1864682832913456,-0.0542085856430961,-0.297908678711386,-0.5576915239936495,-0.3627263717957105,-0.2483350511437029,-0.3330606238821548,-0.0369203701940472,-0.3015127118578175,-0.4287866578792382,-0.0990683235540966,-0.5551307542039409,-0.451682275219056,-0.1635526303744497,-0.1300034559396398
Tariq Nasheed,videos,1,@MrTariqNasheed,354,0.119980892525195,0.1316532264355454,0.5764801798029552,0.9455415499367474,-0.1465113710843056,-0.3682105045922225,-0.0942665426606771,-0.23225595801779036,1.4321223442841318,1.677572174718473,-0.1697022734591678,-0.4909049920256308,-0.5407388275993503,-0.4154469870980013,-0.3163935579337316,-0.4810482045336001,-0.2518411105929008,-0.6582509012686348,-0.525040209506977,-0.3038511088487217,-0.6360801474075989,-0.6247318385185021,-0.18290273786851782,-0.1508171674283385
TechCrunch,videos,1,@TechCrunch,139,0.9236777828959292,1.9524638348750005,0.7952554485490744,0.6592731555638349,-0.1401447776071119,-0.1575041037383075,0.2064187329173662,-0.0397884510696394,1.561551807321918,2.1059946318981817,-0.2383748315723283,-0.5940077590629457,0.4920665906935808,0.7957792806472405,-0.4940405342982295,0.1129244039400724,-0.0677866699651754,-0.12433035193576598,0.0344778706541158,0.0248283965414234,0.7209203960633747,1.2726694321147003,-0.0286599545212029,0.1306192900342379
The Atlantic,streams,1,@TheAtlantic,5,0.7161172026405834,1.413162303622149,-1.2050356147878782,-1.848185143668,0.6292525409288154,0.6486417887621924,-0.2164473024305999,-0.2890065918664868,0.1069501885901877,0.1171893257313232,-2.6309778913412805,-2.4800722055762128,-0.3513069926696639,-0.5748513039804088,-1.460489568532404,-0.9642799856102068,-0.6352295423564387,-0.7541986542234402,-1.0810322224824962,-0.7711910681342727,0.0232576420936215,-0.0898571446631062,-0.3372762566457209,-0.5577814594904794
The Atlantic,videos,1,@TheAtlantic,157,0.7282562216618891,1.0047747177102246,-0.4619615799169096,-0.390120541119117,-0.2940923439575849,-0.2589460839252144,-0.146902047770622,-0.2216974468140353,2.210311096114468,2.3245699507773327,-0.7285144504675286,-1.0309169252779973,-0.8327111003694739,-0.5159030619105971,-0.5815903116403992,-0.5005581227065746,-0.25416806585445,-0.2487938672234065,-1.0259864176914055,-0.7485474762326925,-0.9995899829449991,-0.6457478078972465,0.0850689772901854,0.3525156195927925
The Bulwark,streams,1,@bulwarkmedia,223,0.0626228361214221,-0.2513961850329135,-0.38862205914773307,-0.3633317184426242,0.5822638058476087,0.6655816789536196,-0.4259139631493121,-0.4452218285730884,-0.0025439579469044,-0.2933989247808995,0.7918928765586994,0.8963107625909162,-0.6184756539085524,-0.2759683938476089,0.1098014593272458,0.1171656491506293,-1.3394481357902863,-1.3787586964240897,-0.6128331303620417,-0.4024463916243437,-0.3113904919878446,-0.0859050492419143,0.0001899646817039,0.3032942859381395
The Bulwark,videos,1,@bulwarkmedia,1730,0.16235700697362312,0.1489190663884305,0.8233284410817878,0.7691576292050252,-0.1275207879224558,-0.015359061391749,-0.1481746625654446,-0.1779697533253747,0.2609348539952429,0.1001473297038386,0.9644384438808152,1.3215713192779528,-0.9400428090311378,-0.8076304112369115,0.0792989843275161,0.0733623575926772,-0.824185775754101,-0.7977830963762024,-0.4784682047118875,-0.4280418235811962,-0.3189146963624811,-0.1699604700951674,0.5458668986715577,0.7072456484874139
The Crucible,streams,1,@The_Crucible,5,0.3242097364901852,1.1633133910001716,-0.4438384978110726,-0.7893195143549319,0.1927903379935371,0.2178035653809575,-0.093053415882851,-0.11891254928863751,-0.5020618359642176,-0.3687845953210265,1.9003068794690503,2.182283765512493,0.1098475660469759,-0.088573165531599,-0.5136348839860471,-0.441796913099998,-0.0495385665352098,0.1411135858570993,-0.6253974379118448,-0.6938906835618395,-0.3789789660263518,-0.1154464792167627,0.41743177432179823,-0.2326567561000763
The Crucible,videos,1,@The_Crucible,218,-0.3714824115417185,-0.11218598266388098,-0.3760092692506478,-0.1893469702924094,-0.3254932816630074,-0.5266137454472277,0.7989061259121786,0.8656857160735671,-0.2968166840029322,-0.188135291555268,-0.9240877906122148,-0.918569938670333,-0.1940879729031107,-0.2986923948591776,-0.1347209757242407,-0.3837018569070713,-0.40101187136225985,-0.3037233467990569,-0.4202094015595231,-0.4074799833068747,-0.7918793976927512,-0.8426929153283484,-1.3186619953488763,-1.7907354794397712
The Economist,videos,1,@TheEconomist,130,0.6572184557088024,0.7381944338341473,1.083602580623349,1.2211838834470623,-0.3972184912009613,-0.3235513701576725,-0.475128998380243,-0.5627354047395358,4.665866110488552,4.76399001353225,-0.8998214973533573,-1.136324215306631,0.8185107240645267,1.246872322162019,-0.8550222942279373,-0.7425781455329744,0.0603939624138587,0.073585732189285,-0.6536734521124494,-0.2224826084071817,-0.9083015493398496,-0.5831736943053127,1.6164417067145118,2.337133885159243
The Fifth Column,streams,1,@wethefifth,2,0.6282075499313811,1.67745943113753,-1.7726123018494608,-3.779011214228819,-1.2199637549936757,-0.7739445185308375,-1.5912897437239035,-0.7734371978236166,-0.6204784119221897,-1.034173603945178,0.7128198664594309,-0.7051140226922087,0.3099766514612018,-0.6857690571552365,-0.53935135151791,0.5110700762434291,0.3094621527051268,0.421447337301631,0.4411770009258772,-0.5795385555882765,3.4386719914967396,1.868443674396013,-0.6432867808910682,-0.8334415846410637
The Fifth Column,videos,1,@wethefifth,107,0.9499180245071712,1.146794072458165,-0.2642888171219204,-0.2385784003834754,-0.4116570553668335,-0.357949127516371,-0.1682191203482729,-0.2223286301294023,0.7999072544069376,0.7870320590471338,0.4591998528949519,0.6294176190335701,-1.0617669477508145,-0.9250480900657906,0.2247685893714534,0.2046315987109393,-0.7674427977731704,-0.6211629712271137,-0.3082574109513296,-0.0208704995749475,-0.048823578391637,0.1831124246161568,-0.1340117360901799,0.0955536605374808
The Grayzone,streams,1,@thegrayzone7996,35,1.57518755229994,1.6146952661772966,-0.5715288075884918,-0.3696918505915841,-0.47591260760019605,-0.48145449008846963,-0.2610180460303409,-0.1788300532521529,-0.302627979684432,-0.23079411869705743,-0.7262840995868307,-1.1026118987352302,1.2373984784958747,1.4319048327976975,-0.6588716860640259,-0.6934337180241578,-0.7207009517831621,-0.6596499179941738,-0.9045605624907792,-0.6216273947929077,-0.2194882815910876,0.0063747146022159,-0.4545235765765168,-0.1905140381207839
The Grayzone,videos,1,@thegrayzone7996,144,0.5341270464635383,0.1922248547913558,0.11472084235290941,0.1928001445547323,-0.796364107159538,-0.7044966964033165,-0.1395555206596735,-0.2512109699395526,-0.2110440879799843,-0.2621810265238445,-0.49468127254250366,-0.5808127284388894,1.5713722320715275,2.16912265464624,-0.763140343031481,-0.6892512890992406,-0.1069927512657814,-0.2315893609967642,0.47270188601430696,1.0926312335229629,-0.3178839609325061,-0.1519829733802978,-0.0449661357273901,0.7529752741734251
The Guardian,videos,1,@theGuardian,38,0.4732081516717221,0.7556048752151286,0.332002310657462,0.4449762144997827,0.2215589175325052,0.3033896239828762,0.126253155947105,0.0105252968981784,1.996921124129612,2.181649688363522,-0.2678896539295716,-0.459513751462964,1.3037747577139942,1.8509607783879825,-0.087640312880249,-0.0831165974147472,0.0115526265778862,-0.0792197837878374,0.3916093474015431,0.809985373873646,-0.4298732717410609,-0.2691264690981368,-0.4710887043748409,-0.1675120902311082
The Hill,streams,1,@thehill,490,0.224728989111507,0.6480587447155661,-0.3190492071332075,-0.4195777643570615,-0.5045021199185036,0.1175730225776281,-0.3118150289213741,-0.4912018244528807,-0.5319774716003327,-0.992893881434206,-0.2746475638419828,0.1361792196332278,0.9039093292106656,1.577939450389545,0.1853467891614952,0.3201794767695663,-0.9788216941352336,-1.2730457442631176,-0.8265466167201012,-0.6943072735970142,-0.439015630310502,0.0483740709000184,0.0380133297017359,0.2704193184288502
The Hill,videos,1,@thehill,4045,0.1838416927400979,0.060631421414471,0.0208619838205252,0.0785180509814097,-0.1106915882408197,-0.0157345070511985,-0.2576374971898119,-0.3622816501524314,-0.2548417351898749,-0.5060034466202615,0.5905605586229828,0.916096990007869,0.6348422592873839,1.047009760989525,0.3451031061016488,0.3700193170384394,-0.0561262756355756,-0.1428083502794418,0.2766015889681835,0.6435057626233821,0.5107982461447255,0.8000132206200268,0.4046408460044265,0.7764880123877496
The Lever,streams,1,@LeverNews,9,0.0275604201599999,0.1358604416383581,1.51213236302102,1.4024185371421158,1.9019064277343452,2.0850357168526,-0.1427375166416468,-0.3129798161978525,-0.3686963803818643,-0.4394181628921644,1.004573267705592,1.210401462144674,-2.6075765465687915,-2.4811805425840276,-0.6672947246468534,-0.5120208825178626,-0.5313743114019357,-0.6937099394420638,-0.2117228691064656,-0.11487344850803799,-1.830608045418089,-1.6881825021755936,1.111402003101862,1.339229291650974
The Lever,videos,1,@LeverNews,71,0.248690335445082,0.6698305252809069,0.457212962236418,0.4406437795154543,-0.3363988193128676,-0.3513172540566837,0.1516384867772676,0.0213366941480045,1.8807009586988026,1.9120365857982367,0.9188062200903307,0.936141188769802,-1.2675492176517185,-1.0847340591052068,0.3760070303817775,0.4043156189114634,-0.12245206248824221,-0.1573660383508351,-0.226456930861981,0.0263431468377908,-1.2105778806891483,-0.7934106092630088,0.9203203613225164,1.0700653709174024
The New Yorker,videos,1,@newyorker,50,0.938028988516044,1.7698071346628061,-1.1417913201094676,-1.457402450983832,-0.45578109117530535,-0.45089128611491813,-0.23169894453550216,-0.3934663002687628,-0.0175597184403809,-0.0852551108395037,0.8078417035958003,1.0365854141806228,-0.7429348714066735,-0.6156509542742344,0.0434786610926319,0.2167717083740936,-0.3467264109188936,-0.5057127742878598,0.22287900949662037,0.508947738861222,-0.4402722514432839,0.021726986088734003,-0.2959689813420108,-0.5586982691374621
The Rest Is Politics US,streams,1,@RestPoliticsUS,5,-0.8684406031332246,-0.8584162992121026,0.3439996329348013,0.3999454030933577,-0.4850398001405307,-0.0494676899460582,-1.052502404416752,-1.1015486449439889,-0.5715322979328963,-0.8599569422277418,-1.0824761425458416,-1.0454069257263223,0.6988524323745058,1.3103133324506298,-0.9643411439735866,-0.8222433934652333,1.1184051971761837,0.9717056078280596,-1.3690264250050437,-0.5401628731139301,-1.3184796057772517,-0.8342281875856454,-2.294874479437003,-1.146642363158927
The Rest Is Politics US,videos,1,@RestPoliticsUS,208,-0.1485269396867295,-0.5244051385759055,-0.0869786924578931,0.0211730314076197,-0.2479736523128089,-0.17882995885505176,-0.1564984913810659,-0.0032008776526302,2.459975628437598,2.2317864616220597,-0.39379845404382013,-0.3427714266579584,-0.8880426626466211,-0.5462207408187199,-0.3681743760528482,-0.4168667113244954,0.7379149377470562,0.8238618918848845,-0.8103700866160681,-0.4378403956152418,-0.55076482897259,-0.4040526277015124,-0.3247113883581481,0.2678650476501619
TheQuartering,videos,1,@TheQuartering,637,-0.3495731465978739,-0.2757750954038049,0.1119707793931417,0.7150993267296385,-0.6387210839435793,-0.7382777416384813,-0.5586459885761512,-0.1079763605084329,-0.5648051232176281,-0.6342536999712409,-0.444278356506097,-1.0072746502779586,0.2081745324701635,0.2749849455648694,-0.4326553329866175,-0.6919571565856097,2.5764369257055746,2.859438096213703,-0.6882877204479116,-0.6988498216007353,-0.0755268296686332,-0.4721700200654267,-0.6615702864892157,-1.089513963114789
Thom Hartmann,videos,1,@thomhartmann,760,0.20213805481599767,0.05697290719018399,0.5714056382694515,0.7233402655978891,-0.3932367568915891,-0.3667654376076175,-0.014706599242110898,0.0174317738017819,1.4449624505497294,1.3665049994833025,-0.5743313753738387,-0.8221971498108352,-0.6943850384823088,-0.4030075275759409,-0.1307096505763411,-0.1305482588487448,-0.4382796731115963,-0.4638217756651084,-0.5384355741134937,-0.2906796030438967,-0.5369061915775274,-0.2713563870622749,0.074911775844285,0.3898219400708297
Tim Black,streams,1,@Tim_Black,16,0.5780208176477439,0.4204840916847248,-1.573892175588091,-1.6110316919204477,-0.2550572070152591,-0.4232918855869885,-0.0567123263944166,-0.2150810400764971,0.0662465004152886,-0.0304097919885204,0.918598323457604,1.0156506018285705,-1.1593430883876896,-1.068640342888585,-0.6998738652343491,-0.6269613877652926,-0.7702661523437135,-1.0548145306689702,-0.2154387139793017,0.0052407349491674,-0.3251892707199493,-0.2216585277462323,-0.3336025794065923,-0.6219166429794779
Tim Black,videos,1,@Tim_Black,311,0.3997768770018534,0.2405480948089401,1.5573782577429414,1.7139089849995266,-0.4018516744789154,-0.5649114150609724,0.41830330030703733,0.3605323879194513,0.8298833012425151,0.7011677220470766,0.2077701920687953,0.4317025407924003,-1.3461550857997702,-1.3523382550262275,0.1969637697007949,0.0368302413911042,-0.4869727065196315,-0.7264229694799877,0.1914717705467886,0.5179584853342988,-0.0501755005395245,0.1613365472932975,0.1044910922331226,-0.1469292350367224
Tim Dillon,videos,1,@TimDillonShow,66,1.081006937955954,1.5384847245551212,-2.1024385543796464,-2.3281574608023368,-0.6095586703189663,-0.54294967458086,0.1954394186061196,0.1568458066390844,-0.4669007048701422,-0.5441785037161675,-0.2228709248511918,0.1227258995249454,-1.119208301158233,-1.002574248618436,0.1389207088525945,0.3151490822641516,-0.8030750865766623,-0.6570452249900661,-1.0061524729388471,-0.7951646577463168,0.2104225796731718,0.2985912963424175,-0.3578238341471133,-0.4621378252513631
Timcast,streams,3,@Timcast; @TimcastIRL; @TimcastNews,162,-1.1225700196311992,-1.3154456938981594,-0.25677814191098464,-0.17022929104327383,-0.23777258715859123,-0.22570791925067427,-0.3654839109035521,-0.32194648418529026,-0.6689887253028441,-0.877150518545573,0.1680862814614722,0.28632196422681505,-0.47139760669378206,-0.241790200988702,0.786694744164155,0.7394118379424376,2.107579473707668,2.181376581882341,-0.7987451788073102,-0.5619959359619445,-0.7756887928080551,-0.6494401387404038,0.8089735657201252,0.8287263162011692
Timcast,videos,3,@Timcast; @TimcastIRL; @TimcastNews,1517,-0.21301657592035542,0.09771843552015776,0.7306842872466974,1.6602709923903594,-0.4576732888492056,-0.5697029077869542,-0.5440666291185332,0.20252753714316957,-0.6237878657226642,-0.6432066112706147,-0.6461277183782799,-1.5437874637004432,-0.4009350554512949,-0.4688510422188627,-0.2730202999996514,-0.6010805742502346,2.3690668453369526,2.921514679258268,-0.6697093627891044,-0.7985169062751308,-0.6903781924197686,-1.1830353277724328,0.4735987639098437,0.1318233509850154
Times Group,streams,2,@TimesNowWorld; @timesofindia,4921,-0.908387521199412,-1.1192723097928385,-0.06151155622674161,-0.042201978351422344,0.8112001097548902,1.2602133150755255,0.15962239616566268,0.026723163171797595,-0.45665756273556335,-0.7979706781911349,0.8064478615056946,1.0744248625579607,-0.6477236117494748,0.0042668173974680125,0.43863962209224294,0.6176786253446099,0.10870778005943417,-0.02284972448733984,1.0132151396292495,1.4951153397248709,0.6994614881736719,1.0534284563054086,0.9231012334865336,1.5838216849472122
Times Group,videos,2,@TimesNowWorld; @timesofindia,17861,-1.0175836394164528,-1.659998838736225,-0.505710029329445,-0.46080541057487234,0.8052399353891928,1.1195722296507762,0.0814228119269959,-0.030473948926000867,-0.4270276591885374,-0.7021294535389448,0.3684285411470443,0.4492808982633885,-0.8766171672999166,-0.1815565221115112,0.41565988957031,0.6677653319556205,0.32420002913142154,0.18982803136411888,2.110712051508871,2.861516395780122,0.8410474481094858,1.1747358954390053,0.23204366802409748,1.3544000400999232
